0,1,2,3
26166.0,7.277876,0.489252,3.0
18471.0,0.0,0.389459,2.0
3386.0,7.218221,1.098828,2.0
41544.0,8.777129,1.111464,3.0
10480.0,2.813428,0.819419,2.0
5894.0,2.268766,1.41213,2.0
7273.0,6.283627,0.571292,2.0
22272.0,7.520081,1.626868,3.0
31369.0,11.739225,0.027138,3.0
10708.0,3.746883,0.87735,2.0
69364.0,12.089835,0.521631,1.0
37760.0,12.310404,0.259339,3.0
13004.0,0.0,0.671355,2.0
37885.0,2.7288,0.331502,1.0
52555.0,10.814342,0.607652,3.0
38997.0,12.170268,0.844205,3.0
69698.0,6.698371,0.240084,1.0
11783.0,3.632672,1.643479,2.0
47636.0,10.059991,0.892361,3.0
15744.0,1.887674,0.756162,2.0
69058.0,8.229125,0.195886,1.0
33057.0,7.817082,0.476102,3.0
28681.0,12.27723,0.076805,3.0
34042.0,10.055337,1.115778,3.0
29928.0,3.596002,1.485952,1.0
9734.0,2.75553,1.420655,2.0
7344.0,7.780991,0.513048,2.0
7387.0,0.093705,0.391834,2.0
33957.0,8.481567,0.520078,3.0
9936.0,3.865584,0.110062,2.0
36094.0,9.683709,0.779984,3.0
39835.0,10.617255,1.35997,3.0
64486.0,7.203216,1.624762,1.0
0.0,7.601414,1.215605,2.0
39539.0,1.386107,1.41707,1.0
66972.0,9.129253,0.594089,1.0
15029.0,1.363447,0.620841,2.0
44909.0,3.181399,0.359329,1.0
38183.0,13.365414,0.217011,3.0
37372.0,4.207717,1.289767,1.0
0.0,4.088395,0.870075,2.0
17786.0,3.327371,1.142505,2.0
39055.0,1.303323,1.23565,1.0
37045.0,7.999279,1.581763,3.0
6435.0,2.217488,0.864536,2.0
72265.0,7.751808,0.192451,1.0
28152.0,14.149305,1.591532,3.0
25931.0,8.765721,0.152808,3.0
7538.0,3.408996,0.184896,2.0
1315.0,1.251021,0.11234,2.0
12292.0,6.160619,1.537165,2.0
49248.0,1.034538,1.585162,1.0
9025.0,0.0,1.034635,2.0
13438.0,2.355051,0.542603,2.0
69683.0,6.614543,0.153771,1.0
25374.0,10.245062,1.450903,3.0
55264.0,3.467074,1.231019,1.0
38324.0,7.487678,1.572293,3.0
69643.0,4.624115,1.185192,1.0
44058.0,8.995957,1.436479,3.0
41316.0,11.564476,0.007195,3.0
29119.0,3.440948,0.078331,1.0
51656.0,1.673603,0.732746,1.0
3030.0,4.719341,0.699755,2.0
35695.0,10.304798,1.576488,3.0
1537.0,2.086915,1.199312,2.0
9083.0,6.33822,1.131305,2.0
47744.0,8.254926,0.710694,3.0
71372.0,16.067108,0.974142,1.0
37980.0,1.723201,0.310488,1.0
42385.0,3.785045,0.876904,1.0
22687.0,2.557561,0.123738,1.0
39512.0,9.85222,1.095171,3.0
11885.0,3.679147,1.557205,2.0
4944.0,9.789681,0.852971,2.0
73230.0,14.958998,0.526707,1.0
17585.0,11.182148,1.288459,3.0
68737.0,7.528533,1.657487,1.0
13818.0,5.253802,1.378603,2.0
31662.0,13.946752,1.426657,3.0
86686.0,15.557263,1.430029,1.0
43214.0,12.48355,0.688513,3.0
24091.0,2.317302,1.411137,1.0
52544.0,10.069724,0.766119,3.0
61861.0,5.792231,1.615483,1.0
47903.0,4.138435,0.475994,1.0
37190.0,12.929517,0.304378,3.0
6013.0,9.378238,0.307392,2.0
27223.0,8.361362,1.643204,3.0
69027.0,7.939406,1.325042,1.0
78642.0,10.735384,0.705788,1.0
30254.0,11.592723,0.286188,3.0
21704.0,10.098356,0.704748,3.0
34985.0,9.299025,0.545337,3.0
31316.0,11.158297,0.218067,3.0
76368.0,16.1439,0.558388,1.0
27953.0,10.9717,1.221787,3.0
152.0,0.0,0.681478,2.0
9146.0,3.178961,1.292692,2.0
75346.0,17.62535,0.339926,1.0
26376.0,1.995833,0.267826,1.0
35255.0,10.640467,0.416181,3.0
19198.0,9.628339,0.985462,3.0
12518.0,4.662664,0.495403,2.0
25453.0,5.754047,1.382742,2.0
12530.0,0.0,0.037146,2.0
62230.0,9.334332,0.198118,1.0
9517.0,3.846162,0.619968,2.0
71161.0,10.685084,0.678179,1.0
1593.0,4.752134,0.359205,2.0
33794.0,0.69763,0.966786,1.0
39710.0,10.365836,0.505898,3.0
16941.0,0.461478,0.352865,2.0
69209.0,11.339537,1.06874,1.0
4446.0,5.42028,0.12731,2.0
9347.0,3.469955,1.619947,2.0
55635.0,8.517067,0.994858,3.0
65889.0,8.306512,0.41369,1.0
10753.0,2.62869,0.44432,2.0
7055.0,0.0,0.802985,2.0
7905.0,0.0,1.170397,2.0
53447.0,7.298767,1.582346,3.0
9194.0,7.331319,1.277988,2.0
61914.0,9.392269,0.151617,1.0
15630.0,5.541201,1.180596,2.0
79194.0,15.14946,0.53754,1.0
12268.0,5.515189,0.250562,2.0
33682.0,7.728898,0.920494,3.0
26080.0,11.318785,1.510979,3.0
19119.0,3.574709,1.531514,2.0
30902.0,7.350965,0.026332,3.0
63039.0,7.122363,1.630177,1.0
51136.0,1.828412,1.013702,1.0
35262.0,10.117989,1.156862,3.0
42776.0,11.309897,0.086291,3.0
64191.0,8.342034,1.388569,1.0
15436.0,0.241714,0.715577,2.0
14402.0,10.482619,1.694972,2.0
6341.0,9.28951,1.428879,2.0
14113.0,4.269419,0.134181,2.0
6390.0,0.0,0.189456,2.0
8794.0,0.817119,0.143668,2.0
43432.0,1.508394,0.652651,1.0
38334.0,9.359918,0.052262,3.0
34068.0,10.052333,0.550423,3.0
30819.0,11.11166,0.989159,3.0
22239.0,11.265971,0.724054,3.0
28725.0,10.38383,0.254836,3.0
57071.0,3.878569,1.377983,1.0
72420.0,13.679237,0.025346,1.0
28294.0,10.526846,0.781569,3.0
9896.0,0.0,0.924198,2.0
65821.0,4.106727,1.085669,1.0
7645.0,8.118856,1.470686,2.0
71289.0,7.796874,0.052336,1.0
5128.0,2.789669,1.09307,2.0
13711.0,6.226962,0.287251,2.0
22240.0,10.169548,1.660104,3.0
15092.0,0.0,1.370549,2.0
5017.0,7.513353,0.137348,2.0
10141.0,8.240793,0.099735,2.0
35570.0,14.612797,1.24739,3.0
46893.0,3.562976,0.445386,1.0
8178.0,3.230482,1.331698,2.0
55783.0,3.612548,1.551911,1.0
1148.0,0.0,0.332365,2.0
10062.0,3.931299,0.487577,2.0
74124.0,14.752342,1.15516,1.0
66603.0,10.261887,1.628085,1.0
11893.0,2.787266,1.570402,2.0
50908.0,15.112319,1.324132,3.0
39891.0,5.184553,0.223382,3.0
65915.0,3.868359,0.128078,1.0
65678.0,3.507965,0.028904,1.0
62996.0,11.019254,0.427554,1.0
36851.0,3.812387,0.655245,1.0
36669.0,11.056784,0.378725,3.0
38876.0,8.82688,1.002328,3.0
26878.0,11.173861,1.478244,3.0
46246.0,11.506465,0.421993,3.0
12761.0,7.798138,0.147917,3.0
35282.0,10.155081,1.370039,3.0
68306.0,10.645275,0.693453,1.0
31262.0,9.6632,1.521541,3.0
34754.0,10.790404,1.312679,3.0
13408.0,2.810534,0.219962,2.0
30365.0,9.825999,1.3885,3.0
10709.0,1.421316,0.677603,2.0
24332.0,11.123219,0.809107,3.0
45517.0,13.402206,0.661524,3.0
6178.0,1.212255,0.836807,2.0
10639.0,1.568446,1.297469,2.0
29613.0,3.343473,1.312266,1.0
22392.0,5.400155,0.193494,1.0
51126.0,3.818754,0.590905,1.0
53644.0,7.973845,0.307364,3.0
51417.0,9.078824,0.734876,3.0
24859.0,0.153467,0.766619,1.0
61732.0,8.325167,0.028479,1.0
71128.0,7.092089,1.216733,1.0
27276.0,5.192485,1.094409,3.0
30453.0,10.340791,1.087721,3.0
18670.0,2.077169,1.019775,2.0
70600.0,10.151966,0.993105,1.0
12683.0,0.046826,0.809614,2.0
81597.0,11.221874,1.395015,1.0
69959.0,14.497963,1.019254,1.0
8124.0,3.554508,0.533462,2.0
18867.0,3.522673,0.086725,2.0
80886.0,14.531655,0.380172,1.0
55895.0,3.027528,0.885457,1.0
31587.0,1.845967,0.488985,1.0
10591.0,10.226164,0.804403,3.0
70096.0,10.965926,1.212328,1.0
53151.0,2.129921,1.477378,1.0
11992.0,0.0,1.606849,2.0
33114.0,9.489005,0.827814,3.0
7413.0,0.0,1.020797,2.0
10583.0,0.0,1.270167,2.0
58668.0,6.556676,0.055183,1.0
35018.0,9.959588,0.06002,3.0
70843.0,7.436056,1.479856,1.0
14011.0,0.404888,0.459517,2.0
35015.0,9.952942,1.650279,3.0
70839.0,15.600252,0.021935,1.0
3024.0,2.723846,0.387455,2.0
5526.0,0.513866,1.323448,2.0
5113.0,0.0,0.861859,2.0
20851.0,7.280602,1.43847,2.0
40999.0,9.161978,1.11018,3.0
15823.0,0.991725,0.730979,2.0
35432.0,7.39838,0.684218,3.0
53711.0,12.149747,1.389088,3.0
64371.0,9.149678,0.874905,1.0
9289.0,9.666576,1.37033,2.0
60613.0,3.62011,0.287767,1.0
18338.0,5.2388,1.253646,2.0
22845.0,14.715782,1.503758,3.0
74676.0,14.44574,1.21116,1.0
34143.0,13.609528,0.36424,3.0
14153.0,3.141585,0.42428,2.0
9327.0,0.0,0.120947,2.0
18991.0,0.45475,1.03328,2.0
9193.0,0.51031,0.016395,2.0
2285.0,3.864171,0.616349,2.0
9493.0,6.724021,0.563044,2.0
2371.0,4.289375,0.012563,2.0
13963.0,0.0,1.43703,2.0
2299.0,3.733617,0.698269,2.0
5262.0,2.002589,1.380184,2.0
4659.0,2.502627,0.184223,2.0
17582.0,6.382129,0.876581,2.0
27750.0,8.546741,0.128706,3.0
9868.0,2.694977,0.432818,2.0
18333.0,3.951256,0.3333,2.0
3780.0,9.856183,0.329181,2.0
18190.0,2.068962,0.429927,2.0
11145.0,3.410627,0.631838,2.0
68846.0,9.974715,0.669787,1.0
26575.0,10.650102,0.866627,3.0
48111.0,9.134528,0.728045,3.0
43757.0,7.882601,1.332446,3.0
